"Relative Energy Availability (fraction of Earth)","P Concentration (mol/m^3)","Steady State Biomass (cells/ml)","Flow (Mortality) Rate (same units as growth rate)"
0.07943282347242822,15.848931924611142,4.6425874934258606e10,0.9611383001545613
0.1,15.848931924611142,5.634712869377295e10,1.1665344717361352
0.12589254117941687,15.848931924611142,6.786755864645623e10,1.4050378166370405
0.15848931924611143,15.848931924611142,8.10266094463959e10,1.6774649434367235
0.19952623149688828,15.848931924611142,9.57778048405792e10,1.9828536708756752
0.25118864315095824,15.848931924611142,1.1196980377431812e11,2.3180708391749465
0.31622776601683794,15.848931924611142,1.2933832389300807e11,2.6776451051789127
0.39810717055349776,15.848931924611142,1.475142178301852e11,3.0539341428611495
0.5011872336272725,15.848931924611142,1.6604983252648346e11,3.4376703508862505
0.6309573444801942,15.848931924611142,1.8446082775440857e11,3.8188266065858887
0.7943282347242822,15.848931924611142,2.0227569208408655e11,4.187641377304959
1.,15.848931924611142,2.190825342725403e11,4.535587425814565
1.e-8,19.952623149688808,8594.206621694673,1.4134022640037193e-7
1.2589254117941661e-8,19.952623149688808,10819.465087626444,1.7793680174923953e-7
1.5848931924611143e-8,19.952623149688808,13620.899396206782,2.240091598703399e-7
1.9952623149688786e-8,19.952623149688808,17147.696223399525,2.820108213865211e-7
2.511886431509582e-8,19.952623149688808,21587.67027186089,3.5503058556317434e-7
3.162277660168379e-8,19.952623149688808,27177.266355933694,4.469570199782552e-7
3.981071705534969e-8,19.952623149688808,34214.15063997159,5.626855406811256e-7
5.011872336272725e-8,19.952623149688808,43073.062715415406,7.083791105610238e-7
6.30957344480193e-8,19.952623149688808,54225.77177227856,8.917964389803083e-7
7.943282347242822e-8,19.952623149688808,68266.199583946,1.1227051603672313e-6
1.e-7,19.952623149688808,85942.04975751313,1.413401994824888e-6
1.2589254117941662e-7,19.952623149688808,108194.62446204489,1.779367590872724e-6
1.584893192461114e-7,19.952623149688808,136208.95265162145,2.240090922556837e-6
1.9952623149688787e-7,19.952623149688808,171476.89700233965,2.82010714224523e-6
2.5118864315095823e-7,19.952623149688808,215876.59959662327,3.550304157228735e-6
3.162277660168379e-7,19.952623149688808,271772.49963771785,4.4695675079955936e-6
3.981071705534969e-7,19.952623149688808,342141.2466876564,5.626851140617245e-6
5.011872336272725e-7,19.952623149688808,430730.2159692443,7.0837843441500136e-6
6.30957344480193e-7,19.952623149688808,542257.0656291855,8.917953673614039e-6
7.943282347242822e-7,19.952623149688808,682660.9635637032,0.000011227034619663704
1.e-6,19.952623149688808,859418.8606616419,0.000014133993030422145
1.2589254117941661e-6,19.952623149688808,1.0819436501785894e6,0.000017793633246872606
1.584893192461114e-6,19.952623149688808,1.3620854158350122e6,0.000022400841611136683
1.995262314968883e-6,19.952623149688808,1.7147624540549645e6,0.00002820096426090223
2.5118864315095823e-6,19.952623149688808,2.158755668690588e6,0.000035502871732880285
3.162277660168379e-6,19.952623149688808,2.7177086287371274e6,0.00004469540590304339
3.981071705534969e-6,19.952623149688808,3.4213865266306363e6,0.000056268084790329255
5.011872336272725e-6,19.952623149688808,4.307261046718253e6,0.00007083716730257678
6.309573444801943e-6,19.952623149688808,5.422505496724635e6,0.0000891784651314007
7.943282347242822e-6,19.952623149688808,6.826506365996922e6,0.00011226864782403823
0.00001,19.952623149688808,8.594024935829276e6,0.00014133723857793752
0.000012589254117941661,19.952623149688808,1.081917710339681e7,0.00017793206639577373
0.00001584893192461114,19.952623149688808,1.3620443042291366e7,0.00022400165489268586
0.00001995262314968883,19.952623149688808,1.714697297081684e7,0.0002819989269019168
0.000025118864315095822,19.952623149688808,2.1586524030176494e7,0.00035501173428177944
0.000031622776601683795,19.952623149688808,2.7175449662991427e7,0.0004469271431222825
0.000039810717055349695,19.952623149688808,3.421127144030784e7,0.0005626381898766652
0.00005011872336272725,19.952623149688808,4.3068499629474774e7,0.0007083040662317873
0.00006309573444801943,19.952623149688808,5.42185399246269e7,0.0008916775050026689
0.00007943282347242822,19.952623149688808,6.825473840681317e7,0.0011225166692376198
0.0001,19.952623149688808,8.592388571738996e7,0.0014131032695286231
0.00012589254117941688,19.952623149688808,1.0816583797437313e8,0.0017788941691438535
0.00015848931924611142,19.952623149688808,1.361633324105916e8,0.002239340651471369
0.00019952623149688788,19.952623149688808,1.7140459996715122e8,0.0028189181460274893
0.0002511886431509582,19.952623149688808,2.1576202902569884e8,0.0035484199313237054
0.00031622776601683794,19.952623149688808,2.7159094253007096e8,0.00446658162232036
0.00039810717055349773,19.952623149688808,3.4185354799022806e8,0.0056221196508038805
0.0005011872336272725,19.952623149688808,4.302743436664877e8,0.007076287073763179
0.0006309573444801943,19.952623149688808,5.415347550425463e8,0.008906074562678232
0.0007943282347242822,19.952623149688808,6.815165740237232e8,0.011208214001849582
0.001,19.952623149688808,8.576059139344826e8,0.014104177328923523
0.0012589254117941688,19.952623149688808,1.079071895045051e9,0.017746404392839085
0.001584893192461114,19.952623149688808,1.357537122729786e9,0.022326040432411078
0.001995262314968883,19.952623149688808,1.7075601348489778e9,0.028082514999482323
0.002511886431509582,19.952623149688808,2.1473531874252863e9,0.03531534665418385
0.0031622776601683794,19.952623149688808,2.6996616452343755e9,0.04439860541281935
0.003981071705534978,19.952623149688808,3.3928331785598617e9,0.05579849674581094
0.005011872336272725,19.952623149688808,4.262104813145028e9,0.07009452838689685
0.006309573444801942,19.952623149688808,5.351131824374589e9,0.08800465450986533
0.00794328234724282,19.952623149688808,6.713771705643283e9,0.11041461485249462
0.01,19.952623149688808,8.41611481567186e9,0.1384113307197624
0.012589254117941687,19.952623149688808,1.0538714940292847e10,0.17331958877817827
0.01584893192461114,19.952623149688808,1.317891008986885e10,0.21674020886432405
0.01995262314968883,19.952623149688808,1.645302698933371e10,0.2705862990035798
0.025118864315095822,19.952623149688808,2.0498122385689644e10,0.3371118929338617
0.03162277660168379,19.952623149688808,2.547272459134369e10,0.41892414551909135
0.039810717055349776,19.952623149688808,3.155580470106063e10,0.5189664133946438
0.05011872336272725,19.952623149688808,3.894295716832937e10,0.6404554407687092
0.06309573444801943,19.952623149688808,4.783857301250694e10,0.7867526400739835
0.07943282347242822,19.952623149688808,5.844277292002154e10,0.9611491938952732
0.1,19.952623149688808,7.093222104924625e10,1.1665505190176946
0.12589254117941687,19.952623149688808,8.543488059182004e10,1.405061096668727
0.15848931924611143,19.952623149688808,1.0200044145139392e11,1.6774981264515472
0.19952623149688828,19.952623149688808,1.205704351266265e11,1.9829000360429296
0.25118864315095824,19.952623149688808,1.409543824114154e11,2.318134206536348
0.31622776601683794,19.952623149688808,1.6281961972863672e11,2.6777296564397277
0.39810717055349776,19.952623149688808,1.8570145885103964e11,3.05404412833236
0.5011872336272725,19.952623149688808,2.0903636366421167e11,3.4378097135398957
0.6309573444801942,19.952623149688808,2.322145912807809e11,3.8189985873134527
0.7943282347242822,19.952623149688808,2.5464252780811032e11,4.18784818217229
1.,19.952623149688808,2.7580159862973145e11,4.535830025737537
1.e-8,25.11886431509582,10818.788128382635,1.4134022640055907e-7
1.2589254117941661e-8,25.11886431509582,13620.047285964492,1.7793680174953613e-7
1.5848931924611143e-8,25.11886431509582,17146.62356047918,2.2400915987080993e-7
1.9952623149688786e-8,25.11886431509582,21586.319877408336,2.8201082138726604e-7
2.511886431509582e-8,25.11886431509582,27175.566287409125,3.5503058556435505e-7
3.162277660168379e-8,25.11886431509582,34212.01061559363,4.4695701998012645e-7
3.981071705534969e-8,25.11886431509582,43070.3687613974,5.626855406840914e-7
5.011872336272725e-8,25.11886431509582,54222.380620472286,7.083791105657241e-7
6.30957344480193e-8,25.11886431509582,68261.9309217646,8.917964389877579e-7
7.943282347242822e-8,25.11886431509582,85936.67643287378,1.122705160379038e-6
1.e-7,25.11886431509582,108187.86109885038,1.4134019948436007e-6
1.2589254117941662e-7,25.11886431509582,136200.4401841704,1.7793675909023813e-6
1.584893192461114e-7,25.11886431509582,171466.18333218715,2.2400909226038407e-6
1.9952623149688787e-7,25.11886431509582,215863.11688265015,2.8201071423197255e-6
2.5118864315095823e-7,25.11886431509582,271755.5334476553,3.5503041573468035e-6
3.162277660168379e-7,25.11886431509582,342119.8998635169,4.469567508182718e-6
3.981071705534969e-7,25.11886431509582,430703.3612331192,5.626851140913817e-6
5.011872336272725e-7,25.11886431509582,542223.2879727848,7.083784344620051e-6
6.30957344480193e-7,25.11886431509582,682618.4887660741,8.917953674358996e-6
7.943282347242822e-7,25.11886431509582,859365.4650020063,0.000011227034620844378
1.e-6,25.11886431509582,1.0818765510944724e6,0.000014133993032293387
1.2589254117941661e-6,25.11886431509582,1.3620011362413995e6,0.000017793633249838323
1.584893192461114e-6,25.11886431509582,1.7146566587448476e6,0.000022400841615837018
1.995262314968883e-6,25.11886431509582,2.158622965923258e6,0.000028200964268351745
2.5118864315095823e-6,25.11886431509582,2.7175423354757354e6,0.00003550287174468696
3.162277660168379e-6,25.11886431509582,3.421178395555241e6,0.00004469540592175565
3.981071705534969e-6,25.11886431509582,4.3070009586366825e6,0.000056268084819986074
5.011872336272725e-6,25.11886431509582,5.422181129043115e6,0.00007083716734957947
6.309573444801943e-6,25.11886431509582,6.826102867309658e6,0.00008917846520589454
7.943282347242822e-6,25.11886431509582,8.593524657015383e6,0.00011226864794210218
0.00001,25.11886431509582,1.0818559486978129e7,0.00014133723876505466
0.000012589254117941661,25.11886431509582,1.361968484011912e7,0.00017793206669233113
0.00001584893192461114,25.11886431509582,1.714604908721264e7,0.0002240016553626912
0.00001995262314968883,25.11886431509582,2.1585409483386308e7,0.0002819989276468122
0.000025118864315095822,25.11886431509582,2.7174123481141582e7,0.00035501173546233314
0.000031622776601683795,25.11886431509582,3.420972382575607e7,0.00044692714499328264
0.000039810717055349695,25.11886431509582,4.306674456131175e7,0.0005626381928418977
0.00005011872336272725,25.11886431509582,5.421663669963238e7,0.000708304070931159
0.00006309573444801943,25.11886431509582,6.825282774675441e7,0.0008916775124502625
0.00007943282347242822,25.11886431509582,8.592224947267856e7,0.0011225166810404444
0.0001,25.11886431509582,1.0816499684409538e8,0.0014131032882332116
0.00012589254117941688,25.11886431509582,1.3616420469750592e8,0.0017788941987853808
0.00015848931924611142,25.11886431509582,1.7140875801291475e8,0.0022393406984435454
0.00019952623149688788,25.11886431509582,2.1577211160631827e8,0.0028189182204604486
0.0002511886431509582,25.11886431509582,2.7161131576618224e8,0.003548420049266219
0.00031622776601683794,25.11886431509582,3.418913616002191e8,0.004466581809195233
0.00039810717055349773,25.11886431509582,4.303412152353359e8,0.00562211994687806
0.0005011872336272725,25.11886431509582,5.416494506163993e8,0.007076287542804668
0.0006309573444801943,25.11886431509582,6.817092673628509e8,0.008906075305651236
0.0007943282347242822,25.11886431509582,8.579249439963334e8,0.01120821517856981
0.001,25.11886431509582,1.0795944716323514e9,0.014104179192279886
0.0012589254117941688,25.11886431509582,1.3583862625019665e9,0.0177464073428333
0.001584893192461114,25.11886431509582,1.7089314121937563e9,0.022326045101410816
0.001995262314968883,25.11886431509582,2.1495569153441606e9,0.02808252238655646
0.002511886431509582,25.11886431509582,2.7031892536239715e9,0.035315358336459116
0.0031622776601683794,25.11886431509582,3.3984614228632402e9,0.04439862387738869
0.003981071705534978,25.11886431509582,4.2710589021962233e9,0.05579852590970883
0.005011872336272725,25.11886431509582,5.365339874941245e9,0.07009457440925479
0.006309573444801942,25.11886431509582,6.736259906479675e9,0.08800472705561736
0.00794328234724282,25.11886431509582,8.451617739914063e9,0.11041472904929016
0.01,25.11886431509582,1.0594611650402248e10,0.13841151017006528
0.012589254117941687,25.11886431509582,1.3266647501998165e10,0.1733198701602024
0.01584893192461114,25.11886431509582,1.6590260456285383e10,0.2167406488922113
0.01995262314968883,25.11886431509582,2.071189035063155e10,0.2705869848281663
0.025118864315095822,25.11886431509582,2.580407411241315e10,0.3371129574441527
0.03162277660168379,25.11886431509582,3.20663797662303e10,0.41892578940939434
0.039810717055349776,25.11886431509582,3.972411203905175e10,0.5189689361838231
0.05011872336272725,25.11886431509582,4.9023505145550095e10,0.6404592829759724
0.06309573444801943,25.11886431509582,6.0221871028479355e10,0.7867584380973714
0.07943282347242822,25.11886431509582,7.357115108509071e10,0.9611578472770869
0.1,25.11886431509582,8.929376433509622e10,1.1665632661411665
0.12589254117941687,25.11886431509582,1.0755082844803075e11,1.405079589204978
0.15848931924611143,25.11886431509582,1.2840493133164027e11,1.677524485592728
0.19952623149688828,25.11886431509582,1.5178250713878638e11,1.9829368667496532
0.25118864315095824,25.11886431509582,1.7744380465223514e11,2.3181845434896395
0.31622776601683794,25.11886431509582,2.0497007344058926e11,2.677796821698872
0.39810717055349776,25.11886431509582,2.3377634646548407e11,3.0541314985433488
0.5011872336272725,25.11886431509582,2.6315319949714392e11,3.437920421283307
0.6309573444801942,25.11886431509582,2.9233301706001245e11,3.8191352075006253
0.7943282347242822,25.11886431509582,3.205684673733883e11,4.18801246767446
1.,25.11886431509582,3.4720666941311224e11,4.536022748201682
1.e-8,31.622776601683793,13619.370546874075,1.4134022640070767e-7
1.2589254117941661e-8,31.622776601683793,17145.771426156036,1.779368017497717e-7
1.5848931924611143e-8,31.622776601683793,21585.247145102396,2.2400915987118334e-7
1.9952623149688786e-8,31.622776601683793,27174.215963083356,2.820108213878578e-7
2.511886431509582e-8,31.622776601683793,34210.31066648088,3.550305855652929e-7
3.162277660168379e-8,31.622776601683793,43068.2288624693,4.469570199816129e-7
3.981071705534969e-8,31.622776601683793,54219.686919274296,5.626855406864471e-7
5.011872336272725e-8,31.622776601683793,68258.54021811817,7.083791105694577e-7
6.30957344480193e-8,31.622776601683793,85932.4083540413,8.917964389936754e-7
7.943282347242822e-8,31.622776601683793,108182.48884511164,1.1227051603884164e-6
1.e-7,31.622776601683793,136193.6783214799,1.4134019948584646e-6
1.2589254117941662e-7,31.622776601683793,171457.67327878176,1.779367590925939e-6
1.584893192461114e-7,31.622776601683793,215852.40695194964,2.240090922641177e-6
1.9952623149688787e-7,31.622776601683793,271742.0567289609,2.8201071423789005e-6
2.5118864315095823e-7,31.622776601683793,342102.9434578314,3.5503041574405874e-6
3.162277660168379e-7,31.622776601683793,430682.0295888433,4.469567508331357e-6
3.981071705534969e-7,31.622776601683793,542196.4576737641,5.626851141149393e-6
5.011872336272725e-7,31.622776601683793,682584.749727342,7.083784344993413e-6
6.30957344480193e-7,31.622776601683793,859323.0511727486,8.917953674950736e-6
7.943282347242822e-7,31.622776601683793,1.0818232521129174e6,0.000011227034621782223
1.e-6,31.622776601683793,1.361934190463334e6,0.00001413399303377977
1.2589254117941661e-6,31.622776601683793,1.7145726222534364e6,0.000017793633252194074
1.584893192461114e-6,31.622776601683793,2.1585175557944844e6,0.00002240084161957063
1.995262314968883e-6,31.622776601683793,2.7174102435009396e6,0.00002820096427426911
2.5118864315095823e-6,31.622776601683793,3.4210130703279967e6,0.000035502871754065324
3.162277660168379e-6,31.622776601683793,4.306794361465553e6,0.000044695405936619325
3.981071705534969e-6,31.622776601683793,5.421923472008932e6,0.000056268084843543335
5.011872336272725e-6,31.622776601683793,6.825782352686143e6,0.00007083716738691504
6.309573444801943e-6,31.622776601683793,8.593127265179062e6,0.00008917846526506708
7.943282347242822e-6,31.622776601683793,1.0818068886648783e7,0.00011226864803588372
0.00001,31.622776601683793,1.361908256304498e7,0.00014133723891368704
0.000012589254117941661,31.622776601683793,1.7145315195766386e7,0.00017793206692789506
0.00001584893192461114,31.622776601683793,2.1584524129093427e7,0.00022400165573602975
0.00001995262314968883,31.622776601683793,2.7173069998050053e7,0.0002819989282385035
0.000025118864315095822,31.622776601683793,3.4208494420737036e7,0.00035501173640008037
0.000031622776601683795,31.622776601683793,4.306535032288766e7,0.0004469271464794708
0.000039810717055349695,31.622776601683793,5.421512470667778e7,0.0005626381951972656
0.00005011872336272725,31.622776601683793,6.825130975111285e7,0.000708304074664003
0.00006309573444801943,31.622776601683793,8.592094932241079e7,0.0008916775183660964
0.00007943282347242822,31.622776601683793,1.0816432811657551e8,0.0011225166904157613
0.0001,31.622776601683793,1.3616489682799247e8,0.0014131033030907944
0.00012589254117941688,31.622776601683793,1.71412060053828e8,0.0017788942223304833
0.00015848931924611142,31.622776601683793,2.1578011995286408e8,0.0022393407357548726
0.00019952623149688788,31.622776601683793,2.7162749946634966e8,0.0028189182795846524
0.0002511886431509582,31.622776601683793,3.4192140207341033e8,0.003548420142951293
0.00031622776601683794,31.622776601683793,4.3039434562571955e8,0.004466581957635233
0.00039810717055349773,31.622776601683793,5.417405881581556e8,0.005622120182058162
0.0005011872336272725,31.622776601683793,6.818624029929105e8,0.00707628791537761
0.0006309573444801943,31.622776601683793,8.581785230021197e8,0.008906075895815763
0.0007943282347242822,31.622776601683793,1.080009923797862e9,0.01120821611327209
0.001,31.622776601683793,1.359061508029763e9,0.014104180672396808
0.0012589254117941688,31.622776601683793,1.710022217547424e9,0.017746409686097694
0.001584893192461114,31.622776601683793,2.151310612719581e9,0.02232604881013052
0.001995262314968883,31.622776601683793,2.705997894177416e9,0.028082528254320793
0.002511886431509582,31.622776601683793,3.4029454020532584e9,0.03531536761602572
0.0031622776601683794,31.622776601683793,4.278198220518724e9,0.0443986385443284
0.003981071705534978,31.622776601683793,5.376679582724735e9,0.055798549075438096
0.005011872336272725,31.622776601683793,6.75423052902757e9,0.07009461096615618
0.006309573444801942,31.622776601683793,8.480032847016354e9,0.08800478468084173
0.00794328234724282,31.622776601683793,1.0639436273278093e10,0.11041481975919751
0.01,31.622776601683793,1.3337176673647457e10,0.13841165271283917
0.012589254117941687,31.622776601683793,1.6700911123234417e10,0.17332009367054
0.01584893192461114,31.622776601683793,2.0884896117441765e10,0.2167409984200595
0.01995262314968883,31.622776601683793,2.607348165587373e10,0.2705875296004769
0.025118864315095822,31.622776601683793,3.248387156625228e10,0.337113803019524
0.03162277660168379,31.622776601683793,4.036729980926205e10,0.41892709520707105
0.039810717055349776,31.622776601683793,5.000740169819778e10,0.518970940123978
0.05011872336272725,31.622776601683793,6.171416312903073e10,0.6404623349825385
0.06309573444801943,31.622776601683793,7.581151953864986e10,0.7867630436919552
0.07943282347242822,31.622776601683793,9.261665073266423e10,0.9611647210136292
0.1,31.622776601683793,1.1240957768699763e11,1.1665733917397818
0.12589254117941687,31.622776601683793,1.3539315708463841e11,1.4050942786955538
0.15848931924611143,31.622776601683793,1.6164621445770944e11,1.6775454239931584
0.19952623149688828,31.622776601683793,1.910761775270901e11,1.9829661233949598
0.25118864315095824,31.622776601683793,2.233812652904333e11,2.3182245291108075
0.31622776601683794,31.622776601683793,2.5803435039140756e11,2.677850175361829
0.39810717055349776,31.622776601683793,2.9429904374491614e11,3.05420090273138
0.5011872336272725,31.622776601683793,3.3128225887137854e11,3.438008364651145
0.6309573444801942,31.622776601683793,3.680176304877409e11,3.819243735738907
0.7943282347242822,31.622776601683793,4.035643074618631e11,4.188142973473314
1.,31.622776601683793,4.371003270217363e11,4.536175844767859
1.e-8,39.810717055349734,17145.094672254545,1.4134022640082575e-7
1.2589254117941661e-8,39.810717055349734,21584.395204059336,1.7793680174995882e-7
1.5848931924611143e-8,39.810717055349734,27173.143417024257,2.2400915987147988e-7
1.9952623149688786e-8,39.810717055349734,34208.96034395812,2.8201082138832785e-7
2.511886431509582e-8,39.810717055349734,43066.529073335696,3.5503058556603784e-7
3.162277660168379e-8,39.810717055349734,54217.54727204139,4.469570199827935e-7
3.981071705534969e-8,39.810717055349734,68255.84687375992,5.626855406883183e-7
5.011872336272725e-8,39.810717055349734,85929.01814650201,7.083791105724235e-7
6.30957344480193e-8,39.810717055349734,108178.22145234222,8.917964389983758e-7
7.943282347242822e-8,39.810717055349734,136188.30727596328,1.122705160395866e-6
1.e-7,39.810717055349734,171450.91333532147,1.4134019948702714e-6
1.2589254117941662e-7,39.810717055349734,215843.90001236156,1.7793675909446514e-6
1.584893192461114e-7,39.810717055349734,271731.35185997066,2.2400909226708343e-6
1.9952623149688787e-7,39.810717055349734,342089.4744414325,2.8201071424259036e-6
2.5118864315095823e-7,39.810717055349734,430665.0854612795,3.550304157515083e-6
3.162277660168379e-7,39.810717055349734,542175.1452698587,4.469567508449425e-6
3.981071705534969e-7,39.810717055349734,682557.9497510095,5.626851141336519e-6
5.011872336272725e-7,39.810717055349734,859289.3606072314,7.083784345289986e-6
6.30957344480193e-7,39.810717055349734,1.0817809152343732e6,8.917953675420772e-6
7.943282347242822e-7,39.810717055349734,1.3618810134655414e6,0.000011227034622527179
1.e-6,39.810717055349734,1.7145058696610148e6,0.000014133993034960443
1.2589254117941661e-6,39.810717055349734,2.158433825383152e6,0.000017793633254065315
1.584893192461114e-6,39.810717055349734,2.7173053185508954e6,0.00002240084162253634
1.995262314968883e-6,39.810717055349734,3.420881746998958e6,0.000028200964278969442
2.5118864315095823e-6,39.810717055349734,4.306630254866228e6,0.00003550287176151482
3.162277660168379e-6,39.810717055349734,5.421718806143135e6,0.000044695405948425955
3.981071705534969e-6,39.810717055349734,6.82552775635858e6,0.000056268084862255526
5.011872336272725e-6,39.810717055349734,8.592811601182558e6,0.00007083716741657173
6.309573444801943e-6,39.810717055349734,1.0817679182615232e7,0.00008917846531206953
7.943282347242822e-6,39.810717055349734,1.3618604147092283e7,0.00011226864811037703
0.00001,39.810717055349734,1.7144732229525495e7,0.00014133723903175
0.000012589254117941661,39.810717055349734,2.1583820842955787e7,0.00017793206711501017
0.00001584893192461114,39.810717055349734,2.7172233149054956e7,0.00022400165603258306
0.00001995262314968883,39.810717055349734,3.42075178118692e7,0.00028199892870850083
0.000025118864315095822,39.810717055349734,4.306424275258417e7,0.00035501173714495946
0.000031622776601683795,39.810717055349734,5.421392355749092e7,0.00044692714765999205
0.000039810717055349695,39.810717055349734,6.825010377203691e7,0.0005626381970682009
0.00005011872336272725,39.810717055349734,8.591991630205205e7,0.0007083040776291063
0.00006309573444801943,39.810717055349734,1.0816379655255105e8,0.0008916775230652104
0.00007943282347242822,39.810717055349734,1.3616544613263553e8,0.00112251669786284
0.0001,39.810717055349734,1.714146824453799e8,0.001413103314892592
0.00012589254117941688,39.810717055349734,2.15786480872739e8,0.0017788942410330239
0.00015848931924611142,39.810717055349734,2.7164035505473036e8,0.002239340765392314
0.00019952623149688788,39.810717055349734,3.4194526662839216e8,0.002818918326548679
0.0002511886431509582,39.810717055349734,4.304365564302526e8,0.003548420217367996
0.00031622776601683794,39.810717055349734,5.418130012338365e8,0.004466582075545323
0.00039810717055349773,39.810717055349734,6.819840895864252e8,0.005622120368868373
0.0005011872336272725,39.810717055349734,8.583800517990937e8,0.007076288211322846
0.0006309573444801943,39.810717055349734,1.0803401533220885e9,0.008906076364600161
0.0007943282347242822,39.810717055349734,1.3595983484399507e9,0.01120821685573261
0.001,39.810717055349734,1.7108896618964221e9,0.014104181848095693
0.0012589254117941688,39.810717055349734,2.1527056570346384e9,0.017746411547419204
0.001584893192461114,39.810717055349734,2.7082330298788037e9,0.022326051756072177
0.001995262314968883,39.810717055349734,3.4065155825439916e9,0.028082532915253425
0.002511886431509582,39.810717055349734,4.2838861992908926e9,0.035315374987050945
0.0031622776601683794,39.810717055349734,5.385721230652408e9,0.044398650194699636
0.003981071705534978,39.810717055349734,6.768573553049785e9,0.05579856747664464
0.005011872336272725,39.810717055349734,8.502740267349355e9,0.07009464000436232
0.006309573444801942,39.810717055349734,1.0675312913768198e10,0.08800483045423828
0.00794328234724282,39.810717055349734,1.3393736620557758e10,0.11041489181274429
0.01,39.810717055349734,1.6789861473709112e10,0.13841176593879836
0.012589254117941687,39.810717055349734,2.1024392864937977e10,0.17332027121152274
0.01584893192461114,39.810717055349734,2.6291522082762745e10,0.21674127606070154
0.01995262314968883,39.810717055349734,3.282332519320569e10,0.270587962330068
0.025118864315095822,39.810717055349734,4.089323831962837e10,0.337114474686939
0.03162277660168379,39.810717055349734,5.081753898218852e10,0.4189281324448357
0.039810717055349776,39.810717055349734,6.295329635105401e10,0.5189725319212525
0.05011872336272725,39.810717055349734,7.76907549331099e10,0.6404647592982556
0.06309573444801943,39.810717055349734,9.543772417412521e10,0.7867667020841975
0.07943282347242822,39.810717055349734,1.1659351416874051e11,0.9611701810867066
0.1,39.810717055349734,1.4151066245817728e11,1.166581434913923
0.12589254117941687,39.810717055349734,1.7044457202910428e11,1.4051059471915581
0.15848931924611143,39.810717055349734,2.0349451037101178e11,1.6775620563283087
0.19952623149688828,39.810717055349734,2.405439775248012e11,1.9829893633896236
0.25118864315095824,39.810717055349734,2.8121310161678033e11,2.318256291801716
0.31622776601683794,39.810717055349734,3.248383168285713e11,2.6778925571979055
0.39810717055349776,39.810717055349734,3.7049260501657605e11,3.0542560346855256
0.5011872336272725,39.810717055349734,4.170516626324372e11,3.4380782237577012
0.6309573444801942,39.810717055349734,4.6329891321429755e11,3.8193299471785807
0.7943282347242822,39.810717055349734,5.0804987920406866e11,4.18824664371062
1.,39.810717055349734,5.50269736522101e11,4.536297461057953
1.e-8,50.11872336272725,21583.71846386574,1.4134022640091953e-7
1.2589254117941661e-8,50.11872336272725,27172.2913358263,1.7793680175010748e-7
1.5848931924611143e-8,50.11872336272725,34207.88789469782,2.2400915987171546e-7
1.9952623149688786e-8,50.11872336272725,43065.17877995212,2.8201082138870123e-7
2.511886431509582e-8,50.11872336272725,54215.847597830965,3.5503058556662955e-7
3.162277660168379e-8,50.11872336272725,68253.7072174727,4.469570199837314e-7
3.981071705534969e-8,50.11872336272725,85926.3251637758,5.626855406898048e-7
5.011872336272725e-8,50.11872336272725,108174.8318381416,7.083791105747793e-7
6.30957344480193e-8,50.11872336272725,136184.04103831237,8.917964390021093e-7
7.943282347242822e-8,50.11872336272725,171445.5438665727,1.1227051604017835e-6
1.e-7,50.11872336272725,215837.14253021084,1.4134019948796498e-6
1.2589254117941662e-7,50.11872336272725,271722.8487084565,1.7793675909595153e-6
1.584893192461114e-7,50.11872336272725,342078.77551736095,2.240090922694392e-6
1.9952623149688787e-7,50.11872336272725,430651.6260899035,2.82010714246324e-6
2.5118864315095823e-7,50.11872336272725,542158.2165216557,3.5503041575742573e-6
3.162277660168379e-7,50.11872336272725,682536.6621139066,4.469567508543209e-6
3.981071705534969e-7,50.11872336272725,859262.5994241302,5.626851141485157e-6
5.011872336272725e-7,50.11872336272725,1.0817472857145981e6,7.083784345525562e-6
6.30957344480193e-7,50.11872336272725,1.3618387734154696e6,8.917953675794134e-6
7.943282347242822e-7,50.11872336272725,1.7144528458601949e6,0.00001122703462311892
1.e-6,50.11872336272725,2.158367315945687e6,0.000014133993035898286
1.2589254117941661e-6,50.11872336272725,2.7172219732978703e6,0.000017793633255551696
1.584893192461114e-6,50.11872336272725,3.420777432849587e6,0.00002240084162489209
1.995262314968883e-6,50.11872336272725,4.306499899348196e6,0.000028200964282703045
2.5118864315095823e-6,50.11872336272725,5.421556233473236e6,0.000035502871767432175
3.162277660168379e-6,50.11872336272725,6.825325521560798e6,0.000044695405957804304
3.981071705534969e-6,50.11872336272725,8.592560858202236e6,0.00005626808487711914
5.011872336272725e-6,50.11872336272725,1.0817369625498408e7,0.00007083716744012889
6.309573444801943e-6,50.11872336272725,1.3618224121572847e7,0.00008917846534940489
7.943282347242822e-6,50.11872336272725,1.714426915286494e7,0.00011226864816954919
0.00001,50.11872336272725,2.158326218781691e7,0.00014133723912553072
0.000012589254117941661,50.11872336272725,2.7171568392926734e7,0.00017793206726364092
0.00001584893192461114,50.11872336272725,3.4206742027954385e7,0.00022400165626814374
0.00001995262314968883,50.11872336272725,4.306336292326315e7,0.0002819989290818328
0.000025118864315095822,50.11872336272725,5.4212969368277006e7,0.00035501173773663786
0.000031622776601683795,50.11872336272725,6.824914570749113e7,0.0004469271485977135
0.000039810717055349695,50.11872336272725,8.591909557116807e7,0.0005626381985543378
